dataset,relative_path,file_name,binary_label,label_origin,source_category,source_fold,recording_group_id,size_bytes,sha256
urbansound8k,fold10/157207-6-3-0.wav,157207-6-3-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,158324,92ea5c33901d483c7dc58295c86dcdf9f68981e5cf7010723b3ef35eba3f78e7
urbansound8k,fold10/157207-6-4-0.wav,157207-6-4-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,165860,543492e09493d8ca38d013f7c6d97b2c9aad0a5184ee91c1940d9c03fe2b2e9f
urbansound8k,fold10/157207-6-5-0.wav,157207-6-5-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,366588,975e0beba496f87fd591e9ced6a586f877f7802d7b3920ea23ceb84c3b7bf89e
urbansound8k,fold10/157207-6-6-0.wav,157207-6-6-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,222308,eed4db2984045d456eb423f7da5edcb6271b90ae18cdbe5fd6d1d06b679fc672
urbansound8k,fold10/157207-6-7-0.wav,157207-6-7-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,179148,09f5b069d43346c6b7a2d336f5e92dee75c886a5917afdeb251c95a839891f6f
urbansound8k,fold10/157207-6-8-0.wav,157207-6-8-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,183316,8d771a6223e4a66963ae7eeecc9fbc98e588c0cb1fa4d53c1bfc78594d8f66ff
urbansound8k,fold10/157207-6-9-0.wav,157207-6-9-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157207,368668,ca783dace651ac344408eec2c94af881bf18258c4e6cbac80e1a7a26838cff74
urbansound8k,fold6/157322-3-0-3.wav,157322-3-0-3.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:157322,2304080,6bb34e81bc64b1ab247815f9565e076e1691af4746cd732c3704cdfe2de23b56
urbansound8k,fold6/157322-3-0-4.wav,157322-3-0-4.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:157322,2304080,49d75812c3817c296523c1d1602e8f4363d7f7d92b512ca2e62890563747b863
urbansound8k,fold6/157322-3-0-5.wav,157322-3-0-5.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:157322,2304080,1d41ec3ec6d39593304f23394ccac5fb6e0071beead4dcba7a8c887ee4feb7b1
urbansound8k,fold6/157322-3-0-6.wav,157322-3-0-6.wav,0,official_metadata:no_drone,dog_bark,6,urbansound8k:157322,2304080,0e84a8aaa7a9ea5ce4c2b0a5c501e9733fd65c2fcaaf48c930309323f71c264d
urbansound8k,fold5/157648-8-0-0.wav,157648-8-0-0.wav,0,official_metadata:no_drone,siren,5,urbansound8k:157648,1058480,a760383a66735f4a3a0c46846b017528f46f2145aed39edea7b7065da4db8b47
urbansound8k,fold8/157649-3-0-0.wav,157649-3-0-0.wav,0,official_metadata:no_drone,dog_bark,8,urbansound8k:157649,1058480,4b40b2e4e53b397c2e2c7ee3c34f93dcf3636ee1a9531a1caf31be540c39c9ff
urbansound8k,fold8/157649-3-0-1.wav,157649-3-0-1.wav,0,official_metadata:no_drone,dog_bark,8,urbansound8k:157649,1058480,453e3aaa5a8ad2abb76b6d63b973cc0070f513d8ef27008c7ccf68e24132a44f
urbansound8k,fold8/157649-3-1-1.wav,157649-3-1-1.wav,0,official_metadata:no_drone,dog_bark,8,urbansound8k:157649,1058480,281fc2f208bafc3608a8302f859178ae2ca50a0ac8549910e20b9ef37c76cdda
urbansound8k,fold8/157649-3-2-0.wav,157649-3-2-0.wav,0,official_metadata:no_drone,dog_bark,8,urbansound8k:157649,1058480,898ef6605a3900b85ee39ce0011f3c2a99a904dec64f1dd321c9553e11538cdf
urbansound8k,fold4/157695-3-0-19.wav,157695-3-0-19.wav,0,official_metadata:no_drone,dog_bark,4,urbansound8k:157695,705644,0efbcaaeb6606e4568b71ccd1440abba8cbdd139018594d0f9eb185bdb03e17f
urbansound8k,fold4/157695-3-0-2.wav,157695-3-0-2.wav,0,official_metadata:no_drone,dog_bark,4,urbansound8k:157695,705644,b19020b7c79b2d69e002c091d9fffb88780feadcb75f1674f0a033cd6171e5cd
urbansound8k,fold4/157695-3-0-27.wav,157695-3-0-27.wav,0,official_metadata:no_drone,dog_bark,4,urbansound8k:157695,705644,cbb8ebcb684ad6f7b86ac2d1258ec6aa48bc9c64bd52c057170a9a39ec124277
urbansound8k,fold4/157695-3-0-8.wav,157695-3-0-8.wav,0,official_metadata:no_drone,dog_bark,4,urbansound8k:157695,705644,ed8c9f84a6cbd84c526238e299b6c86160fd0bc67129bb0dce3956a00fed8eb8
urbansound8k,fold4/157799-6-0-0.wav,157799-6-0-0.wav,0,official_metadata:no_drone,gun_shot,4,urbansound8k:157799,400472,bf5e70705f499b78dc00aa0da262bfda3908746fedd6554fffa6d7f3c95d3b5e
urbansound8k,fold10/157800-6-0-0.wav,157800-6-0-0.wav,0,official_metadata:no_drone,gun_shot,10,urbansound8k:157800,202796,3cf8387eef7b56ce0547eec9a118a5aceccb68a2aa53a5fc2551fd1fd610ab9f
urbansound8k,fold9/157801-6-0-0.wav,157801-6-0-0.wav,0,official_metadata:no_drone,gun_shot,9,urbansound8k:157801,446336,91074b96d171d6dab01327ae2520d454572ba812a47346bc5f3a3760388d42c6
urbansound8k,fold9/157866-8-0-0.wav,157866-8-0-0.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,6d5893b621c665028fef5f3f95a941553a2c3d88fe545089baf549ddd11578f6
urbansound8k,fold9/157866-8-0-1.wav,157866-8-0-1.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,9be480ea7189d551033a21a5312b3518a5579e6e901433a7c721fbb3f3a92889
urbansound8k,fold9/157866-8-0-10.wav,157866-8-0-10.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,fcb8cc3661710b3d2283b7aeac043dd3e06e521ecc8d0f362abfae4770e69021
urbansound8k,fold9/157866-8-0-11.wav,157866-8-0-11.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,bb3eeaba2c0e421d9f5fc3f097d059407e8a02d571185bd12954123127089796
urbansound8k,fold9/157866-8-0-12.wav,157866-8-0-12.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,3c818f8cbf469df33727fe6e12154ec4c45f4808aa06488931ae7a21b42109ae
urbansound8k,fold9/157866-8-0-13.wav,157866-8-0-13.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,ad6de051fcc8bb89196cdade32ee0c4d16fb78270e7876e89a57e59f3b2cab24
urbansound8k,fold9/157866-8-0-14.wav,157866-8-0-14.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,6731e2865aa818d30921fe8c5c1c51d3d4ab5dce2f4f7e7c88de930beaf95a8d
urbansound8k,fold9/157866-8-0-15.wav,157866-8-0-15.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,28a06ec2232a6d858463d3b5375cddf3a397a9165979c7037ee6c0df16ba5412
urbansound8k,fold9/157866-8-0-16.wav,157866-8-0-16.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,99e437a2dcaac9d3c5186566cdf8f324fcb816ebc94846f0209f37051fc24da1
urbansound8k,fold9/157866-8-0-17.wav,157866-8-0-17.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,1bf57859494a28c40391b6e659e7c2eac60a74d98d5f88deda0aa0c3c92c476e
urbansound8k,fold9/157866-8-0-18.wav,157866-8-0-18.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,7839d5ebb2465237aa2ee41f3b11d50919015103c7a319094b5e3deeb49a02ee
urbansound8k,fold9/157866-8-0-19.wav,157866-8-0-19.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,a974257a6219132227907f4cc89aa580d6958f88d547b693d4588bb2292e8583
urbansound8k,fold9/157866-8-0-2.wav,157866-8-0-2.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,9e8ad5ea62e227cbf9d20152d8736ddede944aa36c3c153190d3db297c619c3c
urbansound8k,fold9/157866-8-0-20.wav,157866-8-0-20.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,59d6446445b59dc3142a460954189863ae3f8a5383565ffbddd98b13df9956c2
urbansound8k,fold9/157866-8-0-21.wav,157866-8-0-21.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,6dd35b1d9dbbf42afcc566c659bd82ec375f0ba9fb108dab62d0741bda5a65ea
urbansound8k,fold9/157866-8-0-22.wav,157866-8-0-22.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,0ebf599213892cf7d06108a2b4f0c2c64ccaac0b761d274c38e43f3df968c7c2
urbansound8k,fold9/157866-8-0-23.wav,157866-8-0-23.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,3bcf901c3be352aab0bf0e51a19da5c877cea2976acef643ddb0e1234c346b1e
urbansound8k,fold9/157866-8-0-24.wav,157866-8-0-24.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,4ee71633ad4e7bf472fb5830fc32598103679db24d724756e2e680fb38f432e6
urbansound8k,fold9/157866-8-0-25.wav,157866-8-0-25.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,c8a3a6d199bc63fe3df8b7a5642b09a557dcef00b1fbbdfde32826393f0e9cf9
urbansound8k,fold9/157866-8-0-26.wav,157866-8-0-26.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,f79251df128f2e7684756ed4ecd9925d41138a5089ad993d25a88c8df38800ba
urbansound8k,fold9/157866-8-0-27.wav,157866-8-0-27.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,4194ce04893f228bd075de89401ada6b6f8f28750d03fbfa3d0c0d9e6bd0d5d6
urbansound8k,fold9/157866-8-0-3.wav,157866-8-0-3.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,e5e063dc5ee0f11d705d7818834ed14d0a3a994ab21b5b77796e089dcd284196
urbansound8k,fold9/157866-8-0-4.wav,157866-8-0-4.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,f76f53da131076d6f3fe404aebc3043056426b092112ab2e78b532a7ce0a79f8
urbansound8k,fold9/157866-8-0-5.wav,157866-8-0-5.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,283ecf66c7da562c457680847525303ced169267e13d9167ad8d3cb255622bfa
urbansound8k,fold9/157866-8-0-6.wav,157866-8-0-6.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,d4310150a394a307d919971b102ba6181113a5ea2e4a408bad714d61b30b3300
urbansound8k,fold9/157866-8-0-7.wav,157866-8-0-7.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,2e5ed89242409ecfc303e776c41a62a6dbc4035b5d386695d11206c9885bf8b3
urbansound8k,fold9/157866-8-0-8.wav,157866-8-0-8.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,7161f98d2372ebcd4ffdbb2ae5d87dfc83d195d015462fa2b02850d6323fa0fd
urbansound8k,fold9/157866-8-0-9.wav,157866-8-0-9.wav,0,official_metadata:no_drone,siren,9,urbansound8k:157866,352844,15c272aba05214c8ec71aa57350a4c0bc23bdd0df576ac8d1b0cb8f1c65cdd5a
urbansound8k,fold1/157867-8-0-0.wav,157867-8-0-0.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,c8651c92fbe6076e88c15f5eae5c48601ee545273652505bb8cf45b2f5dc9202
urbansound8k,fold1/157867-8-0-1.wav,157867-8-0-1.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,93505f234abe2516fb94ad98cfd64aff3d8a18f807e740473cf0f5796db7cde7
urbansound8k,fold1/157867-8-0-10.wav,157867-8-0-10.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,1cb376baafd3d1a4459cab93fc3f4834383eb739ebecce55f4856af3e10b0f99
urbansound8k,fold1/157867-8-0-11.wav,157867-8-0-11.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,440b593ac5188e2664846e1488067d452956b3920eecd0ca978679d063aa3797
urbansound8k,fold1/157867-8-0-12.wav,157867-8-0-12.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,4e93dd63c50024ebf22c6f012554793e8c111d905d70d92a00769c1d0485da7b
urbansound8k,fold1/157867-8-0-13.wav,157867-8-0-13.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,8adfb60fb18feb83c46d9f50029ea5851fbd522cd39216f1f893bbb49eeca24a
urbansound8k,fold1/157867-8-0-14.wav,157867-8-0-14.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,0d26856d57cf95b0d2af4d7db79120ea2cb936139606fb4d0e27cd18c7fda5e4
urbansound8k,fold1/157867-8-0-15.wav,157867-8-0-15.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,f47fbdcd39d6996f4d08903f8155658fd39a7abca9821a0f3a856ca5180589c5
urbansound8k,fold1/157867-8-0-16.wav,157867-8-0-16.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,9f7d9a2f425aa5c780a9bb384cdf55a09ebc16834458cd910e533d3d399e7c38
urbansound8k,fold1/157867-8-0-17.wav,157867-8-0-17.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,966e23f413a9aa3fb5fc88ba6ceaa929e9947c43bd596b22fa316c93da1b2daf
urbansound8k,fold1/157867-8-0-18.wav,157867-8-0-18.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,8f3ffe1ecbd5e1bf882e92b6199e24c01558ab68f6c6c2cf9868eb4ecd75f946
urbansound8k,fold1/157867-8-0-19.wav,157867-8-0-19.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,888438ca639b87f851f84ad7c3057c3c26848f0d72194fea4de21d518a969014
urbansound8k,fold1/157867-8-0-2.wav,157867-8-0-2.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,1fa2fdc364449bdb2499de5a88675c956fede5e047673f9479ed9952e713afd2
urbansound8k,fold1/157867-8-0-20.wav,157867-8-0-20.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,9d9736e1f7b69382126688dc386bd3c443c3309db0d7317d91f28cbd5ff6e3d3
urbansound8k,fold1/157867-8-0-21.wav,157867-8-0-21.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,78b2cbf43034bf7fc9f49cb19445f3abf74596ecde73fb118305ba854ee536db
urbansound8k,fold1/157867-8-0-22.wav,157867-8-0-22.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,10e04a8f3f4e98786d201c8be4c6091a2b7ed0d4f555280309be9eb39f96367c
urbansound8k,fold1/157867-8-0-23.wav,157867-8-0-23.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,fb8e573ba65dc7992265d7aba21c11d7770c62fa6ccbfed0b695fc1fbeb9df14
urbansound8k,fold1/157867-8-0-24.wav,157867-8-0-24.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,f46e79e9d7886c29ddace4383b8497de672b577b01c38054bcc2846e7df3111e
urbansound8k,fold1/157867-8-0-25.wav,157867-8-0-25.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,9079a8af00bf400c1f91787ba6cf2f0b0ba30709877619823939cede0067432b
urbansound8k,fold1/157867-8-0-26.wav,157867-8-0-26.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,b8a201b8b081ba92f42e72593174986da5173ee279d1623b8fd99137ee148879
urbansound8k,fold1/157867-8-0-27.wav,157867-8-0-27.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,d1428dba3c366d1efc06d653a980cc38bb93ce6f849a5c08ddd9c2638ad29bf4
urbansound8k,fold1/157867-8-0-28.wav,157867-8-0-28.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,dc360e6017ffe974ecc07d9994cc8dddcb500bff8c9273adcbc723b22b0d4198
urbansound8k,fold1/157867-8-0-3.wav,157867-8-0-3.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,b66905fa88f6a92b7c81d69959f9c94235a2fcc1dcfda2d7258b32a13703ebd3
urbansound8k,fold1/157867-8-0-4.wav,157867-8-0-4.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,7c09304e00ea4227a1cc84e6d19034542453b3593598a766ecce313a276b1b63
urbansound8k,fold1/157867-8-0-5.wav,157867-8-0-5.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,abc5368ab176659978ddd654ff29a821299310283c0f518339e481f566b0d8f2
urbansound8k,fold1/157867-8-0-6.wav,157867-8-0-6.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,2b7cdc444dbbde11697cf7eba7d23a1d781df706adb8247c2ab623c689fc342d
urbansound8k,fold1/157867-8-0-7.wav,157867-8-0-7.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,664e8fc9a5a36ceb22beaad41614863e1ca30647616ba9741f0b713d71c22e29
urbansound8k,fold1/157867-8-0-8.wav,157867-8-0-8.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,bda498d715ecf1dcfb5a703b8718f928ae094e28ecd0afa386913e1d6b2dd656
urbansound8k,fold1/157867-8-0-9.wav,157867-8-0-9.wav,0,official_metadata:no_drone,siren,1,urbansound8k:157867,352844,a13f7c69edfda44433d38fbfb513015a2b7fa5af9f8c32b4ff6fefacd8ef8d8e
urbansound8k,fold8/157868-8-0-0.wav,157868-8-0-0.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,f9d5fb2543e90eabc4f704b9266c5c24dc98b881c1bb6f1b6340ffac5a44a8b1
urbansound8k,fold8/157868-8-0-1.wav,157868-8-0-1.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,5d7fd90a8ffd47bc81d3a435da10cb9dc8e1a7e07e6fa125d09a1bf88a4daf44
urbansound8k,fold8/157868-8-0-10.wav,157868-8-0-10.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,0f2b5dfb1a553b1b5a572262165c13893a0d0046c5b70138e5a4428a189c01bf
urbansound8k,fold8/157868-8-0-11.wav,157868-8-0-11.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,8e50d1d8577287e1b8384941b3645fdbe10662b7843b22780c2f899590c3fdb9
urbansound8k,fold8/157868-8-0-12.wav,157868-8-0-12.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,036b5e3cae0fed6ce5429c15a34e52403975bfacd1c9159e706705f9005c41e7
urbansound8k,fold8/157868-8-0-13.wav,157868-8-0-13.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,35bbacdfe10c4499ccb21552bd6046ef6e7ed63b774e27e6c216bcd51425ec13
urbansound8k,fold8/157868-8-0-14.wav,157868-8-0-14.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,c35fd9f654606e4040e426d39e4756e7c5cc1dc6add5d9254b0bfa9ca8f4fe89
urbansound8k,fold8/157868-8-0-15.wav,157868-8-0-15.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,c79537ff993c9e9cac50577ea72132175f8236961ed6219e2dcf5be458fad3db
urbansound8k,fold8/157868-8-0-16.wav,157868-8-0-16.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,f4aa73326a33730f047df64da2c35efb93536443e7c02c245876d0eaa818a035
urbansound8k,fold8/157868-8-0-17.wav,157868-8-0-17.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,d21202f959e21028c55b59038d515404c47735a4f2acaa52a598b32569ea04f0
urbansound8k,fold8/157868-8-0-18.wav,157868-8-0-18.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,f1190ecbc9e36e4807695765367697b77d4f21d34bf4988413de0897cf1b5272
urbansound8k,fold8/157868-8-0-19.wav,157868-8-0-19.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,c92f2e45c7ebc79d122b395696f8f1faa0abe71c450906db31594523ed78f212
urbansound8k,fold8/157868-8-0-2.wav,157868-8-0-2.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,ccd57ad80a7a0d230e8be31ee24b547f28ba613027c98ebe4cb3dbfc57015e3a
urbansound8k,fold8/157868-8-0-20.wav,157868-8-0-20.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,4ccc5c203d0661e8c2d3f5251c179d956f20888ff5f8271cd12f4f9eb978661f
urbansound8k,fold8/157868-8-0-21.wav,157868-8-0-21.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,6cdcee94eefc754b68bec09daa896421089234538f2c62b2f5e4afd607eb9b6a
urbansound8k,fold8/157868-8-0-22.wav,157868-8-0-22.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,a1e573d1fc7c94ce2f513cf8f1755b5ac146f5a736d8c80fd40f13594c4b2d29
urbansound8k,fold8/157868-8-0-23.wav,157868-8-0-23.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,bdc130d1da52181d47f6324de66ed7c5c7171f2264a684688913a3a7c9ba6fae
urbansound8k,fold8/157868-8-0-24.wav,157868-8-0-24.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,e4bb8b9ae7692c421e352892007532b192de860c3f056c2d0a8515b1564c9d37
urbansound8k,fold8/157868-8-0-25.wav,157868-8-0-25.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,2a5c93e68d892d2e2de5b175958221e25f633442c442e05209c38d71276b8a83
urbansound8k,fold8/157868-8-0-26.wav,157868-8-0-26.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,e0a891dbe8f8415b08aebf8455e78d330624ce401cbaf719e5c91b1cc3c4649d
urbansound8k,fold8/157868-8-0-27.wav,157868-8-0-27.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,b6a8e7be3ebd8e442bf25c4dad29378cb24646c66367af4fd538d5adc87e4036
urbansound8k,fold8/157868-8-0-3.wav,157868-8-0-3.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,85127a7ea38eebd9135ff98f79c776d4604a48d4b6793d41e78dea8568d6bb09
urbansound8k,fold8/157868-8-0-4.wav,157868-8-0-4.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,e69b1a0f4efeec8edc3e11c965ed23a791650e7d942c09df5533dd67c0a0a5b9
urbansound8k,fold8/157868-8-0-5.wav,157868-8-0-5.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,c95176e2fa66f843e2fe8504aa7851be704c0bc469d32f2ccb6aefcb3912e5f8
urbansound8k,fold8/157868-8-0-6.wav,157868-8-0-6.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,2a281c59f907e817a57a2f3e2395aaf0b64ad5a060515d7328e09e8a46b4493e
urbansound8k,fold8/157868-8-0-7.wav,157868-8-0-7.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,b74ce51b693f48ff57dd8f317e4a9f5218b2f87b0dfd646fa43ad7f4f01b597c
urbansound8k,fold8/157868-8-0-8.wav,157868-8-0-8.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,3a34dcbece18b6506878348add96a54d604ba17751501b481c8f35bd696ee41a
urbansound8k,fold8/157868-8-0-9.wav,157868-8-0-9.wav,0,official_metadata:no_drone,siren,8,urbansound8k:157868,352844,5587230e742410a9776b5b7f91f95ce29b0e3c5410ad4406d9939a939cf58dd7
urbansound8k,fold7/157940-9-0-0.wav,157940-9-0-0.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,dd2cb754123ddad4b873f6d7eb4871d1687a4eb4949510f9aa4872b3535a4c4e
urbansound8k,fold7/157940-9-0-2.wav,157940-9-0-2.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,27b0844144c99d3159e1fdc9a923424700ab789be9cef8fade7ada5002238490
urbansound8k,fold7/157940-9-0-3.wav,157940-9-0-3.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,7a97e9a0e13ec4e768f805e775654e5504ccac956cb9fee97e05778a6a8a6a15
urbansound8k,fold7/157940-9-0-4.wav,157940-9-0-4.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,930164dce5c9a0858610097878a6fa345beea5fa4598b963663f2d8561475dbd
urbansound8k,fold7/157940-9-0-5.wav,157940-9-0-5.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,da9f7240f1cea26704a3d4c57d54bc20e6384c6dc750b8388b576028442057ed
urbansound8k,fold7/157940-9-0-6.wav,157940-9-0-6.wav,0,official_metadata:no_drone,street_music,7,urbansound8k:157940,1152080,aab5d6f49fd2c7f93b41cad4fd7371cc5b1276b4c3811a9439f741a2fcb5b4e5
urbansound8k,fold7/157950-3-0-0.wav,157950-3-0-0.wav,0,official_metadata:no_drone,dog_bark,7,urbansound8k:157950,248768,a4b0ed1d6095b19b9004320d7d1de9d24b9afbd25d7836541571ad5e077336ff
urbansound8k,fold7/158593-2-0-0.wav,158593-2-0-0.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,36b68dc2e4373c90bf030bf9e0a8e9a2200217febfd27bcab896752b777e1d3d
urbansound8k,fold7/158593-2-0-31.wav,158593-2-0-31.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,0ff81655f799e0ea263e74a8350fe2a117b2f5f5628f9968e602cfb29b43b63c
urbansound8k,fold7/158593-2-0-43.wav,158593-2-0-43.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,d005ea1b9e9a69844ec6f24ae41bfd07e60beea25fac75a3ea7eafedf0e2222a
urbansound8k,fold7/158593-2-0-47.wav,158593-2-0-47.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,4e2bd69cda0fe4f7efc01565c892790e331d9fb725bca8ee0400a1105bed639b
urbansound8k,fold7/158593-2-0-52.wav,158593-2-0-52.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,c0c0d1ecc34854fe1b97d887b11223c68e5a0fe5f0c9abd6baf17f356521921c
urbansound8k,fold7/158593-2-0-54.wav,158593-2-0-54.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,4c551057c3df096a4b536a1f25747eef8595221769548c2475fcdc7bdc767b1a
urbansound8k,fold7/158593-2-0-8.wav,158593-2-0-8.wav,0,official_metadata:no_drone,children_playing,7,urbansound8k:158593,1058480,44ad7a7c1c777ea6a4359dc9450b8506c56c669e5c73cbc97ac62f4715dc551a
urbansound8k,fold2/158597-2-0-16.wav,158597-2-0-16.wav,0,official_metadata:no_drone,children_playing,2,urbansound8k:158597,1058480,b19ed4a53768de094b959d47ab1ab49c979595afebc751e776ef8cbb076b7eb4
urbansound8k,fold2/158597-2-0-2.wav,158597-2-0-2.wav,0,official_metadata:no_drone,children_playing,2,urbansound8k:158597,1058480,79dcd836091a51491cbd0c10d5e9d29e8797139cffb5f7cb60a1619d879c0513
urbansound8k,fold2/158597-2-0-3.wav,158597-2-0-3.wav,0,official_metadata:no_drone,children_playing,2,urbansound8k:158597,1058480,9dc778e125eeddacc73aff1fbf3789841d64de9c028b10723bb104897ddb3238
urbansound8k,fold2/158597-2-0-30.wav,158597-2-0-30.wav,0,official_metadata:no_drone,children_playing,2,urbansound8k:158597,1058480,f11cc1904c54ec37626a682f4c2c66027155038b33f09607f8491370cf803d71
