dataset,filename,path,extension,duration_sec,sample_rate,channels,subtype,file_size_mb,status
esc50,1-46938-A-7.wav,datasets\raw\esc50\wav_files\1-46938-A-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-46938-B-7.wav,datasets\raw\esc50\wav_files\1-46938-B-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47250-A-41.wav,datasets\raw\esc50\wav_files\1-47250-A-41.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47250-B-41.wav,datasets\raw\esc50\wav_files\1-47250-B-41.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47273-A-21.wav,datasets\raw\esc50\wav_files\1-47273-A-21.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47274-A-21.wav,datasets\raw\esc50\wav_files\1-47274-A-21.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47709-A-16.wav,datasets\raw\esc50\wav_files\1-47709-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47714-A-16.wav,datasets\raw\esc50\wav_files\1-47714-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47819-A-5.wav,datasets\raw\esc50\wav_files\1-47819-A-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47819-B-5.wav,datasets\raw\esc50\wav_files\1-47819-B-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47819-C-5.wav,datasets\raw\esc50\wav_files\1-47819-C-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-47923-A-28.wav,datasets\raw\esc50\wav_files\1-47923-A-28.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-48298-A-46.wav,datasets\raw\esc50\wav_files\1-48298-A-46.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-48413-A-38.wav,datasets\raw\esc50\wav_files\1-48413-A-38.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-49098-A-35.wav,datasets\raw\esc50\wav_files\1-49098-A-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-49409-A-8.wav,datasets\raw\esc50\wav_files\1-49409-A-8.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-49409-B-8.wav,datasets\raw\esc50\wav_files\1-49409-B-8.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50060-A-10.wav,datasets\raw\esc50\wav_files\1-50060-A-10.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50454-A-44.wav,datasets\raw\esc50\wav_files\1-50454-A-44.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50455-A-44.wav,datasets\raw\esc50\wav_files\1-50455-A-44.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50623-A-15.wav,datasets\raw\esc50\wav_files\1-50623-A-15.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50625-A-17.wav,datasets\raw\esc50\wav_files\1-50625-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50661-A-44.wav,datasets\raw\esc50\wav_files\1-50661-A-44.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-50688-A-17.wav,datasets\raw\esc50\wav_files\1-50688-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51035-A-16.wav,datasets\raw\esc50\wav_files\1-51035-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51036-A-16.wav,datasets\raw\esc50\wav_files\1-51036-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51037-A-16.wav,datasets\raw\esc50\wav_files\1-51037-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51147-A-25.wav,datasets\raw\esc50\wav_files\1-51147-A-25.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51170-A-18.wav,datasets\raw\esc50\wav_files\1-51170-A-18.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51433-A-17.wav,datasets\raw\esc50\wav_files\1-51433-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51436-A-17.wav,datasets\raw\esc50\wav_files\1-51436-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-A-33.wav,datasets\raw\esc50\wav_files\1-51805-A-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-B-33.wav,datasets\raw\esc50\wav_files\1-51805-B-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-C-33.wav,datasets\raw\esc50\wav_files\1-51805-C-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-D-33.wav,datasets\raw\esc50\wav_files\1-51805-D-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-E-33.wav,datasets\raw\esc50\wav_files\1-51805-E-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-F-33.wav,datasets\raw\esc50\wav_files\1-51805-F-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-G-33.wav,datasets\raw\esc50\wav_files\1-51805-G-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-51805-H-33.wav,datasets\raw\esc50\wav_files\1-51805-H-33.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-52266-A-24.wav,datasets\raw\esc50\wav_files\1-52266-A-24.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-52290-A-30.wav,datasets\raw\esc50\wav_files\1-52290-A-30.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-52323-A-24.wav,datasets\raw\esc50\wav_files\1-52323-A-24.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-53444-A-28.wav,datasets\raw\esc50\wav_files\1-53444-A-28.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-53467-A-47.wav,datasets\raw\esc50\wav_files\1-53467-A-47.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-53501-A-32.wav,datasets\raw\esc50\wav_files\1-53501-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-53663-A-24.wav,datasets\raw\esc50\wav_files\1-53663-A-24.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-53670-A-18.wav,datasets\raw\esc50\wav_files\1-53670-A-18.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54065-A-45.wav,datasets\raw\esc50\wav_files\1-54065-A-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54065-B-45.wav,datasets\raw\esc50\wav_files\1-54065-B-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54084-A-42.wav,datasets\raw\esc50\wav_files\1-54084-A-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54505-A-21.wav,datasets\raw\esc50\wav_files\1-54505-A-21.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54747-A-46.wav,datasets\raw\esc50\wav_files\1-54747-A-46.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54752-A-18.wav,datasets\raw\esc50\wav_files\1-54752-A-18.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54918-A-14.wav,datasets\raw\esc50\wav_files\1-54918-A-14.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54918-B-14.wav,datasets\raw\esc50\wav_files\1-54918-B-14.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-54958-A-10.wav,datasets\raw\esc50\wav_files\1-54958-A-10.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56233-A-9.wav,datasets\raw\esc50\wav_files\1-56233-A-9.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56234-A-9.wav,datasets\raw\esc50\wav_files\1-56234-A-9.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56269-A-18.wav,datasets\raw\esc50\wav_files\1-56269-A-18.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56270-A-29.wav,datasets\raw\esc50\wav_files\1-56270-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56311-A-10.wav,datasets\raw\esc50\wav_files\1-56311-A-10.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56380-A-5.wav,datasets\raw\esc50\wav_files\1-56380-A-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56380-B-5.wav,datasets\raw\esc50\wav_files\1-56380-B-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-56907-A-46.wav,datasets\raw\esc50\wav_files\1-56907-A-46.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-57163-A-38.wav,datasets\raw\esc50\wav_files\1-57163-A-38.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-57316-A-13.wav,datasets\raw\esc50\wav_files\1-57316-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-57318-A-13.wav,datasets\raw\esc50\wav_files\1-57318-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-57795-A-8.wav,datasets\raw\esc50\wav_files\1-57795-A-8.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-58277-A-3.wav,datasets\raw\esc50\wav_files\1-58277-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-58792-A-24.wav,datasets\raw\esc50\wav_files\1-58792-A-24.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-58846-A-34.wav,datasets\raw\esc50\wav_files\1-58846-A-34.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-58923-A-27.wav,datasets\raw\esc50\wav_files\1-58923-A-27.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-58923-B-27.wav,datasets\raw\esc50\wav_files\1-58923-B-27.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-59102-A-13.wav,datasets\raw\esc50\wav_files\1-59102-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-59324-A-21.wav,datasets\raw\esc50\wav_files\1-59324-A-21.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-59513-A-0.wav,datasets\raw\esc50\wav_files\1-59513-A-0.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-5996-A-6.wav,datasets\raw\esc50\wav_files\1-5996-A-6.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-60460-A-36.wav,datasets\raw\esc50\wav_files\1-60460-A-36.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-60676-A-34.wav,datasets\raw\esc50\wav_files\1-60676-A-34.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-60997-A-20.wav,datasets\raw\esc50\wav_files\1-60997-A-20.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-60997-B-20.wav,datasets\raw\esc50\wav_files\1-60997-B-20.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-61212-A-32.wav,datasets\raw\esc50\wav_files\1-61212-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-61221-A-17.wav,datasets\raw\esc50\wav_files\1-61221-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-61252-A-11.wav,datasets\raw\esc50\wav_files\1-61252-A-11.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-61261-A-44.wav,datasets\raw\esc50\wav_files\1-61261-A-44.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-61534-A-27.wav,datasets\raw\esc50\wav_files\1-61534-A-27.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-62509-A-45.wav,datasets\raw\esc50\wav_files\1-62509-A-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-62565-A-44.wav,datasets\raw\esc50\wav_files\1-62565-A-44.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-62594-A-32.wav,datasets\raw\esc50\wav_files\1-62594-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-62849-A-38.wav,datasets\raw\esc50\wav_files\1-62849-A-38.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-62850-A-38.wav,datasets\raw\esc50\wav_files\1-62850-A-38.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-63679-A-24.wav,datasets\raw\esc50\wav_files\1-63679-A-24.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-63871-A-10.wav,datasets\raw\esc50\wav_files\1-63871-A-10.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-64398-A-41.wav,datasets\raw\esc50\wav_files\1-64398-A-41.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-64398-B-41.wav,datasets\raw\esc50\wav_files\1-64398-B-41.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-64473-A-45.wav,datasets\raw\esc50\wav_files\1-64473-A-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-65483-A-13.wav,datasets\raw\esc50\wav_files\1-65483-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-67033-A-37.wav,datasets\raw\esc50\wav_files\1-67033-A-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-67152-A-17.wav,datasets\raw\esc50\wav_files\1-67152-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-67230-A-29.wav,datasets\raw\esc50\wav_files\1-67230-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-67432-A-27.wav,datasets\raw\esc50\wav_files\1-67432-A-27.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-68628-A-27.wav,datasets\raw\esc50\wav_files\1-68628-A-27.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-68670-A-34.wav,datasets\raw\esc50\wav_files\1-68670-A-34.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-68734-A-34.wav,datasets\raw\esc50\wav_files\1-68734-A-34.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-69165-A-34.wav,datasets\raw\esc50\wav_files\1-69165-A-34.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-69422-A-3.wav,datasets\raw\esc50\wav_files\1-69422-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-69641-A-3.wav,datasets\raw\esc50\wav_files\1-69641-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-69760-A-16.wav,datasets\raw\esc50\wav_files\1-69760-A-16.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-70300-A-45.wav,datasets\raw\esc50\wav_files\1-70300-A-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-7057-A-12.wav,datasets\raw\esc50\wav_files\1-7057-A-12.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-71030-A-6.wav,datasets\raw\esc50\wav_files\1-71030-A-6.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-72195-A-37.wav,datasets\raw\esc50\wav_files\1-72195-A-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-72195-B-37.wav,datasets\raw\esc50\wav_files\1-72195-B-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-72229-A-6.wav,datasets\raw\esc50\wav_files\1-72229-A-6.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-72229-B-6.wav,datasets\raw\esc50\wav_files\1-72229-B-6.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-72695-A-26.wav,datasets\raw\esc50\wav_files\1-72695-A-26.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-73123-A-26.wav,datasets\raw\esc50\wav_files\1-73123-A-26.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-73585-A-7.wav,datasets\raw\esc50\wav_files\1-73585-A-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-74517-A-37.wav,datasets\raw\esc50\wav_files\1-74517-A-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-7456-A-13.wav,datasets\raw\esc50\wav_files\1-7456-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-75162-A-9.wav,datasets\raw\esc50\wav_files\1-75162-A-9.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-75189-A-7.wav,datasets\raw\esc50\wav_files\1-75189-A-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-75190-A-8.wav,datasets\raw\esc50\wav_files\1-75190-A-8.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-76831-A-42.wav,datasets\raw\esc50\wav_files\1-76831-A-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-76831-B-42.wav,datasets\raw\esc50\wav_files\1-76831-B-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-76831-C-42.wav,datasets\raw\esc50\wav_files\1-76831-C-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-76831-D-42.wav,datasets\raw\esc50\wav_files\1-76831-D-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-76831-E-42.wav,datasets\raw\esc50\wav_files\1-76831-E-42.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-77160-A-3.wav,datasets\raw\esc50\wav_files\1-77160-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-77241-A-3.wav,datasets\raw\esc50\wav_files\1-77241-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-79113-A-5.wav,datasets\raw\esc50\wav_files\1-79113-A-5.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-79146-A-29.wav,datasets\raw\esc50\wav_files\1-79146-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-79220-A-17.wav,datasets\raw\esc50\wav_files\1-79220-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-79236-A-36.wav,datasets\raw\esc50\wav_files\1-79236-A-36.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-79711-A-32.wav,datasets\raw\esc50\wav_files\1-79711-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-7973-A-7.wav,datasets\raw\esc50\wav_files\1-7973-A-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-7974-A-49.wav,datasets\raw\esc50\wav_files\1-7974-A-49.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-7974-B-49.wav,datasets\raw\esc50\wav_files\1-7974-B-49.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-80785-A-7.wav,datasets\raw\esc50\wav_files\1-80785-A-7.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-80840-A-13.wav,datasets\raw\esc50\wav_files\1-80840-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-80841-A-13.wav,datasets\raw\esc50\wav_files\1-80841-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-81001-A-30.wav,datasets\raw\esc50\wav_files\1-81001-A-30.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-81001-B-30.wav,datasets\raw\esc50\wav_files\1-81001-B-30.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-81269-A-3.wav,datasets\raw\esc50\wav_files\1-81269-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-81851-A-31.wav,datasets\raw\esc50\wav_files\1-81851-A-31.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-81883-A-21.wav,datasets\raw\esc50\wav_files\1-81883-A-21.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-82817-A-30.wav,datasets\raw\esc50\wav_files\1-82817-A-30.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-84393-A-32.wav,datasets\raw\esc50\wav_files\1-84393-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-84536-A-39.wav,datasets\raw\esc50\wav_files\1-84536-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-84704-A-39.wav,datasets\raw\esc50\wav_files\1-84704-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-84705-A-39.wav,datasets\raw\esc50\wav_files\1-84705-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-85123-A-31.wav,datasets\raw\esc50\wav_files\1-85123-A-31.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-85168-A-39.wav,datasets\raw\esc50\wav_files\1-85168-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-85184-A-39.wav,datasets\raw\esc50\wav_files\1-85184-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-85362-A-0.wav,datasets\raw\esc50\wav_files\1-85362-A-0.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-85909-A-29.wav,datasets\raw\esc50\wav_files\1-85909-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-87565-A-29.wav,datasets\raw\esc50\wav_files\1-87565-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-88409-A-45.wav,datasets\raw\esc50\wav_files\1-88409-A-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-88409-B-45.wav,datasets\raw\esc50\wav_files\1-88409-B-45.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-88574-A-8.wav,datasets\raw\esc50\wav_files\1-88574-A-8.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-88807-A-39.wav,datasets\raw\esc50\wav_files\1-88807-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-90797-A-15.wav,datasets\raw\esc50\wav_files\1-90797-A-15.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-91359-A-11.wav,datasets\raw\esc50\wav_files\1-91359-A-11.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-91359-B-11.wav,datasets\raw\esc50\wav_files\1-91359-B-11.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-94036-A-22.wav,datasets\raw\esc50\wav_files\1-94036-A-22.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-94231-A-32.wav,datasets\raw\esc50\wav_files\1-94231-A-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-94231-B-32.wav,datasets\raw\esc50\wav_files\1-94231-B-32.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-95563-A-31.wav,datasets\raw\esc50\wav_files\1-95563-A-31.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-96890-A-37.wav,datasets\raw\esc50\wav_files\1-96890-A-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-96950-A-9.wav,datasets\raw\esc50\wav_files\1-96950-A-9.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-96950-B-9.wav,datasets\raw\esc50\wav_files\1-96950-B-9.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-97392-A-0.wav,datasets\raw\esc50\wav_files\1-97392-A-0.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-977-A-39.wav,datasets\raw\esc50\wav_files\1-977-A-39.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-97793-A-31.wav,datasets\raw\esc50\wav_files\1-97793-A-31.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-9841-A-13.wav,datasets\raw\esc50\wav_files\1-9841-A-13.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-9886-A-49.wav,datasets\raw\esc50\wav_files\1-9886-A-49.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-9887-A-49.wav,datasets\raw\esc50\wav_files\1-9887-A-49.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-9887-B-49.wav,datasets\raw\esc50\wav_files\1-9887-B-49.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,1-99958-A-31.wav,datasets\raw\esc50\wav_files\1-99958-A-31.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-100648-A-43.wav,datasets\raw\esc50\wav_files\2-100648-A-43.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-100786-A-1.wav,datasets\raw\esc50\wav_files\2-100786-A-1.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-101676-A-10.wav,datasets\raw\esc50\wav_files\2-101676-A-10.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-A-17.wav,datasets\raw\esc50\wav_files\2-102414-A-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-B-17.wav,datasets\raw\esc50\wav_files\2-102414-B-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-C-17.wav,datasets\raw\esc50\wav_files\2-102414-C-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-D-17.wav,datasets\raw\esc50\wav_files\2-102414-D-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-E-17.wav,datasets\raw\esc50\wav_files\2-102414-E-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-F-17.wav,datasets\raw\esc50\wav_files\2-102414-F-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102414-G-17.wav,datasets\raw\esc50\wav_files\2-102414-G-17.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102435-A-37.wav,datasets\raw\esc50\wav_files\2-102435-A-37.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102567-A-35.wav,datasets\raw\esc50\wav_files\2-102567-A-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102567-B-35.wav,datasets\raw\esc50\wav_files\2-102567-B-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102567-C-35.wav,datasets\raw\esc50\wav_files\2-102567-C-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102567-D-35.wav,datasets\raw\esc50\wav_files\2-102567-D-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102568-A-35.wav,datasets\raw\esc50\wav_files\2-102568-A-35.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102581-A-29.wav,datasets\raw\esc50\wav_files\2-102581-A-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102581-B-29.wav,datasets\raw\esc50\wav_files\2-102581-B-29.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-102852-A-11.wav,datasets\raw\esc50\wav_files\2-102852-A-11.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
esc50,2-103423-A-3.wav,datasets\raw\esc50\wav_files\2-103423-A-3.wav,.wav,5.0,44100,1,PCM_16,0.421,OK
