dataset,relative_path,file_name,extension,binary_label,label_origin,size_bytes,sha256,drone_type,movement,rotation,distance_m,height_m,azimuth_deg,recording_start,recording_end,temperature_c,humidity_percent,wind_speed_ms,wind_direction_deg,latitude,longitude
al_emadi,Binary_Drone_Audio/yes_drone/mixed_40-bebop_003_.wav,mixed_40-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_40-bebop_004_.wav,mixed_40-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_41-bebop_000_.wav,mixed_41-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_41-bebop_001_.wav,mixed_41-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_41-bebop_002_.wav,mixed_41-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_41-bebop_003_.wav,mixed_41-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_41-bebop_004_.wav,mixed_41-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_42-bebop_000_.wav,mixed_42-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_42-bebop_001_.wav,mixed_42-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_42-bebop_002_.wav,mixed_42-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_42-bebop_003_.wav,mixed_42-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_42-bebop_004_.wav,mixed_42-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_43-bebop_000_.wav,mixed_43-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_43-bebop_001_.wav,mixed_43-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_43-bebop_002_.wav,mixed_43-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_43-bebop_003_.wav,mixed_43-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_43-bebop_004_.wav,mixed_43-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_44-bebop_000_.wav,mixed_44-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_44-bebop_001_.wav,mixed_44-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_44-bebop_002_.wav,mixed_44-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_44-bebop_003_.wav,mixed_44-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_44-bebop_004_.wav,mixed_44-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_45-bebop_000_.wav,mixed_45-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_45-bebop_001_.wav,mixed_45-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_45-bebop_002_.wav,mixed_45-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_45-bebop_003_.wav,mixed_45-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_45-bebop_004_.wav,mixed_45-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_46-bebop_000_.wav,mixed_46-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_46-bebop_001_.wav,mixed_46-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_46-bebop_002_.wav,mixed_46-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_46-bebop_003_.wav,mixed_46-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_46-bebop_004_.wav,mixed_46-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_47-bebop_000_.wav,mixed_47-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_47-bebop_001_.wav,mixed_47-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_47-bebop_002_.wav,mixed_47-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_47-bebop_003_.wav,mixed_47-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_47-bebop_004_.wav,mixed_47-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_48-bebop_000_.wav,mixed_48-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_48-bebop_001_.wav,mixed_48-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_48-bebop_002_.wav,mixed_48-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_48-bebop_003_.wav,mixed_48-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_48-bebop_004_.wav,mixed_48-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_49-bebop_000_.wav,mixed_49-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_49-bebop_001_.wav,mixed_49-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_49-bebop_002_.wav,mixed_49-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_49-bebop_003_.wav,mixed_49-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_49-bebop_004_.wav,mixed_49-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_5-bebop_000_.wav,mixed_5-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_5-bebop_001_.wav,mixed_5-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_5-bebop_002_.wav,mixed_5-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_5-bebop_003_.wav,mixed_5-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_5-bebop_004_.wav,mixed_5-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_50-bebop_000_.wav,mixed_50-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_50-bebop_001_.wav,mixed_50-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_50-bebop_002_.wav,mixed_50-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_50-bebop_003_.wav,mixed_50-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_50-bebop_004_.wav,mixed_50-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_51-bebop_000_.wav,mixed_51-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_51-bebop_001_.wav,mixed_51-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_51-bebop_002_.wav,mixed_51-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_51-bebop_003_.wav,mixed_51-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_51-bebop_004_.wav,mixed_51-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_52-bebop_000_.wav,mixed_52-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_52-bebop_001_.wav,mixed_52-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_52-bebop_002_.wav,mixed_52-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_52-bebop_003_.wav,mixed_52-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_52-bebop_004_.wav,mixed_52-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_53-bebop_000_.wav,mixed_53-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_53-bebop_001_.wav,mixed_53-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_53-bebop_002_.wav,mixed_53-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_53-bebop_003_.wav,mixed_53-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_53-bebop_004_.wav,mixed_53-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_54-bebop_000_.wav,mixed_54-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_54-bebop_001_.wav,mixed_54-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_54-bebop_002_.wav,mixed_54-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_54-bebop_003_.wav,mixed_54-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_54-bebop_004_.wav,mixed_54-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_55-bebop_000_.wav,mixed_55-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_55-bebop_001_.wav,mixed_55-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_55-bebop_002_.wav,mixed_55-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_55-bebop_003_.wav,mixed_55-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_55-bebop_004_.wav,mixed_55-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_56-bebop_000_.wav,mixed_56-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_56-bebop_001_.wav,mixed_56-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_56-bebop_002_.wav,mixed_56-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_56-bebop_003_.wav,mixed_56-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_56-bebop_004_.wav,mixed_56-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_57-bebop_000_.wav,mixed_57-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_57-bebop_001_.wav,mixed_57-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_57-bebop_002_.wav,mixed_57-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_57-bebop_003_.wav,mixed_57-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_57-bebop_004_.wav,mixed_57-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_58-bebop_000_.wav,mixed_58-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_58-bebop_001_.wav,mixed_58-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_58-bebop_002_.wav,mixed_58-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_58-bebop_003_.wav,mixed_58-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_58-bebop_004_.wav,mixed_58-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_59-bebop_000_.wav,mixed_59-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_59-bebop_001_.wav,mixed_59-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_59-bebop_002_.wav,mixed_59-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_59-bebop_003_.wav,mixed_59-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_59-bebop_004_.wav,mixed_59-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_6-bebop_000_.wav,mixed_6-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_6-bebop_001_.wav,mixed_6-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_6-bebop_002_.wav,mixed_6-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_6-bebop_003_.wav,mixed_6-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_6-bebop_004_.wav,mixed_6-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_60-bebop_000_.wav,mixed_60-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_60-bebop_001_.wav,mixed_60-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_60-bebop_002_.wav,mixed_60-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_60-bebop_003_.wav,mixed_60-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_60-bebop_004_.wav,mixed_60-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_61-bebop_000_.wav,mixed_61-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_61-bebop_001_.wav,mixed_61-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_61-bebop_002_.wav,mixed_61-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_61-bebop_003_.wav,mixed_61-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_61-bebop_004_.wav,mixed_61-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_62-bebop_000_.wav,mixed_62-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_62-bebop_001_.wav,mixed_62-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_62-bebop_002_.wav,mixed_62-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_62-bebop_003_.wav,mixed_62-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_62-bebop_004_.wav,mixed_62-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_63-bebop_000_.wav,mixed_63-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_63-bebop_001_.wav,mixed_63-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_63-bebop_002_.wav,mixed_63-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_63-bebop_003_.wav,mixed_63-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_63-bebop_004_.wav,mixed_63-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_64-bebop_000_.wav,mixed_64-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_64-bebop_001_.wav,mixed_64-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_64-bebop_002_.wav,mixed_64-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_64-bebop_003_.wav,mixed_64-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_64-bebop_004_.wav,mixed_64-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_65-bebop_000_.wav,mixed_65-bebop_000_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_65-bebop_001_.wav,mixed_65-bebop_001_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_65-bebop_002_.wav,mixed_65-bebop_002_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_65-bebop_003_.wav,mixed_65-bebop_003_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,32846,,,,,,,,,,,,,,,
al_emadi,Binary_Drone_Audio/yes_drone/mixed_65-bebop_004_.wav,mixed_65-bebop_004_.wav,.wav,1,directory:Binary_Drone_Audio/yes_drone,29006,,,,,,,,,,,,,,,
